problem_id,item_id,verdict,labels,rationale
1618G,771fdf7c46,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,fc2ae52e4f,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,a04d780207,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,3f46135820,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,ff30a81ae1,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,6817aed806,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,aa796ef788,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,b88cd79975,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,c5c6f8bb9f,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,a64ee48149,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,d3d146db6b,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,030ec03e9d,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,986acddc9c,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,aee728e6b9,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,8df8e26f2a,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,8cd5884765,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,0ed966e9d4,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,24977e4a61,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,c8695df600,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,ad7cd9ca3e,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,70aff9653e,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,1c695b497f,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,4a74e2d3ab,WA,AE2.1,"It greedily matches or merges items by current price order, but the best trading outcome depends on whole connected trade components, not one local match at a time."
1618G,070a402858,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,d7803a441a,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,ae78345112,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,3fad0054e1,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,6875ca217a,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,7ababe8297,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,15718b9426,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,18c2202f6a,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,eff89ce2b7,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,f6c8df3932,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,3ee4393a81,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1618G,d9c1323ffe,WA,AE2.1,Uses a local greedy choice that does not guarantee the global optimum.
1619A,b6c4d520e8,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,ce65153c95,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,01f1d4361a,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,b6db2e9e8f,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,d2341a43bf,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,6784eb75ff,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,9897b96c66,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,6e0c57fbf2,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,28afcaabb3,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,aaf0440907,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,6b087c3259,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,3aefd12d5b,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,e6591f772e,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,798d97c023,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,811b703b1c,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,f161c7b41f,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,b1c05114db,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,915b976c54,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,0df38ec23b,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,868072bb64,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,959dacd10d,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,88f38976bf,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,caf68d9fe5,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,0ce4d025b0,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,43c5b267b1,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,4438c1279f,WA,GE6.2,Prints extra strings and even outputs N0 instead of NO.
1619A,5147b0df5b,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,1030195482,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,3e1ba4b6f9,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,542b902124,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,bd8ae94365,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,1f8ebdc180,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,92d5c2631e,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,4f12116bd6,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,fb09ca00b4,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,98c4d07025,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,f6ce8c1495,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,b80a56d240,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,65c9e6a3f0,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,2017577a56,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,58bf40ca6f,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,461dd3f946,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,6174b9ea74,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,9aea92bc44,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,f7f291c87b,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,4726699d7e,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,380a399120,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,1097aaf4ef,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,b47fa10434,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,59f01d2083,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,5d1251c8b6,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,05cc8e0776,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,1d949c8d54,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,9dffa43d92,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,406b9b1142,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,a7fecf2fc2,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,3455670739,WA,GE6.1,The program does not read the input stream according to the statement.
1619A,c3ffb21f9d,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,efee60ac4b,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,306176bbe2,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,d588242981,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,09ca51f632,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,01229b5421,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,569c83a3a2,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,1f198ceaa6,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,59de3b0e3d,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,8c6f3106d1,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,eed32ec4b7,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,54fa3b2bf6,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,577368b64c,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,591194f1e1,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,e4f4e4a28d,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,6215f1d65e,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,9e97c5c82f,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,fd2cadbd06,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,89ef524204,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,504c6c8b8d,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,5d0a2ff1b0,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,1097e91bd9,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,4d61621b67,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,dcf06b55e7,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,3bb357815d,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,6bfd64266d,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,af48f09086,WA,GE1.2,"It accepts any periodic string, but the task only asks whether the string is exactly two equal halves."
1619A,9cb2ddf1c2,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,63ab25417e,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,73c67d9b8d,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,6340e8ea46,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,d694806070,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,82588d9392,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,019a535093,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,b2fe30846f,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,294c2e4201,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,5a385824c1,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,cdf9cff51f,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,e5a8ff71ff,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,be6a6cf2c8,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,3b9e6bd8c5,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,9bc0489327,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,881536ca50,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619A,9fc29be346,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,11bfc5ddf5,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,d773d8e961,WA,GE1.2,The code targets a different or misread requirement than the statement requires.
1619A,12f5d7843e,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1619B,3f159242d5,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1619B,16b1a7eca0,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1619B,a50cadd0be,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1619B,861909ffe4,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1619B,41f2f749fd,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
1619B,b02f8781d8,WA,AE1.1,Uses an incorrect mathematical formula or derivation for this problem.
